"Game ID";"Game Name"
"129985";"Deep Freeze"
"129986";"Deep Sea Adventure"
"20220";"Defcon 5"
"132130";"Magical Tetris Challenge"
"129988";"Dekiru! Game Center"
"19752";"Delta Force - Urban Warfare"
"19669";"Demolition Racer"
"130022";"Dengeki Construction - Ochige - Yarouze!"
"130138";"Denpa Shounenteki Game"
"194967";"Densha Daisuki - Plarail Ga Ippai"
"130140";"Densha De Go!"
"130141";"Densha De Go! 2"
"130142";"Densha De Go! Nagoya Railroad"
"130143";"Densha De Go! Professional"
"194973";"Derby Jockey 2001"
"130144";"Derby Jockey R"
"20015";"Descent"
"20320";"Descent 2"
"130145";"Deserted Island"
"19731";"Destrega"
"19420";"Destruction Derby"
"19441";"Destruction Derby 2"
"19511";"Destruction Derby Raw"
"130147";"Destructo 2"
"20468";"Detana!! Twinbee Yahoo! Deluxe Pack"
"103631";"Detective Barbie The Mystery Cruise"
"130148";"Detective Mouse"
"104868";"Deuce"
"130149";"Devicereign"
"19873";"Devil Dice"
"130150";"Devil Man"
"130151";"Devil Summoner - Soul Hackers"
"20247";"Dexter's Laboratory - Mandark's Lab ?"
"152853";"Dezaemon Kids!"
"152852";"Dezaemon Plus"
"19339";"Diablo"
"130152";"Dice De Chocobo"
"19405";"Hard Trilogy, Die"
"19617";"Hard Trilogy 2 - Viva Las Vegas, Die"
"130153";"Digcro - Digital Number Crossword"
"19359";"Digical League"
"19856";"Digimon Digital Card Battle"
"132348";"Digimon Park (kid Station)"
"19383";"Digimon Rumble Arena"
"130155";"Digimon Tamers - Pocket Culumon"
"19263";"Digimon World"
"19403";"Digimon World 2"
"19276";"Digimon World 2003"
"269082";"DigimonWorld - Digital Card Battle"
"130157";"Digital Ehon Vol. 1 - Imadoki No Momotarou"
"130158";"Digital Ehon Vol. 2 - Imadoki No Kaguyahime"
"269042";"Digital Ehon Vol. 3 - Imadoki no Saru Kani"
"130160";"Digital Ehon Vol. 4 - Imadoki No Hanasaka Jiisan"
"130161";"Digital Ehon Vol. 5 - Imadoki No Urashima Taro"
"130171";"Digital Figure 2na"
"130162";"Digital Glider Airman"
"19252";"Dino Crisis"
"19291";"Dino Crisis 2"
"20366";"Dinomaster Party"
"155038";"Dinosaurs"
"130169";"Dioramos"
"104661";"Dirt Jockey - Heavy Equipment Operator"
"130165";"Disc Derby - Meiba Wo Tsukurou!!"
"19706";"Discworld 2 - Missing Presumed?"
"19666";"Discworld Noir"
"192002";"Disney / Pixar - A Bug's Life - Activity Center"
"19424";"Disney's Aladdin In Nasira's Revenge"
"19397";"Disney's Atlantis - The Lost Empire"
"104870";"Disney's Goofy's Fun House"
"19655";"Disney's Dinosaur"
"130166";"Disney Learning - Mickey"
"130167";"Disney Learning - Winnie The Pooh"
"20086";"Mulan Story Studio"
"19310";"Disney's Hercules - Action Game"
"19685";"Disney's The Emperor's New Groove"
"19816";"Little Mermaid 2, The"
"19576";"Disney's Treasure Planet"
"19458";"Disney's The Lion King - Simba's Mighty Adventure"
"19645";"Lilo And Stitch - Trouble In Paradise"
"19401";"Disney's Peter Pan - Adventures In Neverland"
"20031";"Tigger's Honey Hunt"
"104869";"Disney's 101 Dalmatians 2 - Patch's London Adventure"
"19564";"Disney's Donald Duck Quack Attack"
"19414";"Disney's Tarzan"
"126970";"Disney's Pooh's Party Game"
"104872";"Disney's Winnie The Pooh - Preschool"
"19431";"Disney / Pixar - A Bug's Life"
"19672";"Disney/pixar Buzz Lightyear Of Star Command"
"19531";"Disney / Pixar - Monsters Inc - Scare Island"
"19320";"Disney / Pixar - Toy Story 2 - Buzz Lightyear To The Rescue!"
"19650";"Disney/pixar's Toy Story Racer"
"19828";"Disruptor"
"19930";"Diver's Dream"
"194969";"Docchi Mecha!"
"130172";"Dodgem Arena"
"130173";"Dodonpachi"
"189454";"Dog Master, The"
"130174";"Dokapon! Ikari No Tetsuken"
"152855";"Doki Doki On Air"
"130175";"Doki Doki On Air 2"
"130176";"Doki Doki Poyatchio!!"
"130177";"Doki Doki Pretty League"
"130178";"Doki Doki Pretty League - Lovely Star"
"130179";"Doki Doki Pretty League - Nekketsu Otome Seishunki"
"130180";"Doki Doki Shutter Chance"
"130181";"Dokiou Ki"
"130182";"Doko Demo Hamster - Bi! Click Tanken-tai"
"130185";"Doko Demo Issyo"
"130183";"Dokodemo Hamster 2"
"130184";"Dokodemo Hamster 4"
"130186";"Dokomademo Aoku..."
"131469";"Dokonjou Gaeru - The Mahjong (2000 Series)"
"20530";"Donpachi"
"19353";"Doom"
"104874";"Dora The Explorer - Barnyard Buddies"
"152856";"Doraemon - Nobita to Fukkatsu no Hoshi"
"130188";"Doraemon 2 - Sos! Otogi No Kuni"
"130189";"Doraemon 3 - Makai No Dungeon"
"189582";"Doraemon, Himitsu No Yojigen Pocket (kid Station)"
"130190";"Dosukoi Densetsu"
"189453";"Dotsubo-chan"
"19708";"Double Dragon"
"134820";"Double Shooting - Raystorm X Raycrisis (simple 1500 Series), The"
"130191";"Doubutsu Chara Navi Uranai 2 - Kosei Shinri Gaku + Renai Uranai Puzzle"
"130192";"Douga De Puzzle Da! Puppukupuu"
"130194";"Doukyuusei 2"
"130195";"Doukyuusei Mahjong"
"20314";"Downhill Snow"
"130187";"Doyume No Yabou 2 The Race Of Champions"
"130745";"Doyume No Yabou F1 Gp Nippon No Chousen"
"130196";"Dr. Rin Ni Kiite Mite! Koi No Happy Four Seasons"
"104663";"Dr Seuss - The Cat In The Hat"
"130197";"Dr. Slump"
"19395";"Dracula - The Last Sanctuary"
"19470";"Dracula - The Resurrection"
"19303";"Dragon Ball - Final Bout"
"130198";"Dragon Ball Z - Idainaru Dragon Ball Densetsu"
"19344";"Dragon Ball Z - Ultimate Battle 22"
"20463";"Dragon Beat - Legend Of Pinball"
"130199";"Dragon Drive - Tactics Break"
"151389";"Dragon Knight 4"
"200521";"Dragon Money"
"19367";"Dragon Quest 4"
"19664";"Dragon Quest Monsters 1 And 2"
"20438";"Dragon Seeds"
"104875";"Dragon Tales - Dragonseek"
"19609";"Dragon Valor"
"19315";"Dragon Warrior 7"
"19987";"Dragonheart - Fire And Steel"
"130200";"Dragstars"
"130201";"Dream Circus, The"
"194970";"Dream Generation - Koi Ka Shigoto Ka!..."
"19638";"Dream Story - Les Aventures de Tim et Lola"
"19922";"Dreams"
"19296";"Driver 2 - Back On The Streets"
"19300";"Driver"
"130203";"Drug Store - Matsumotokiyoshi De Okaimono!, The"
"130204";"Druid - Yamie No Tsuisekisiya"
"20162";"Ducati World"
"19484";"Duke Nukem - Land Of The Babes"
"19364";"Duke Nukem - Time To Kill"
"19808";"Duke Nukem - Total Meltdown"
"19351";"Dune 2000"
"130205";"Dungeon Creator"
"134788";"Dungeon Rpg (simple 1500 Series), The"
"130206";"Dungeon Shoutenkai - Densetsu No Ken Hajimemashita"
"189452";"Dx Hyakunin Isshu"
"130207";"Dx Jinsei Game - The Game Of Life"
"130208";"Dx Jinsei Game 2"
"130209";"Dx Jinsei Game 3"
"130210";"Dx Jinsei Game 4"
"130211";"Dx Jinsei Game 5"
"189451";"Dx Monopoly"
"130212";"Dx Nihon Tokkyuu Ryokou Game - Let's Travel In Japan"
"269040";"DX Okuman Chouja Game - The Money Battle"
"130213";"Dx Okuman Chouja Game 2 - The Money Battle"
"130214";"Dx Shachou Game"
"130215";"Dynamite Soccer 2000"
"194972";"Dynamite Soccer 2002"
"418911";"Dynamite Soccer 2004 Final"
"130216";"Dynamite Soccer 98"
"19521";"Dynasty Warriors"
"19693";"E.T. the Extra-Terrestrial - Interplanetary Mission"
"19728";"Eagle One - Harrier Attack"
"19933";"Earthworm Jim 2"
"130350";"East End X Yuri / Eexy Life"
"103481";"Easter Bunny's Big Day"
"130351";"Eberouge"
"189470";"Eberouge 2"
"194979";"Eberouge Special - Koi To Mahou No Gakuen Seikatsu"
"130352";"Ebisu Yoshikazu No Ooana Kyoutei"
"103475";"Echo Night"
"130353";"Echo Night 2 - Nemuri No Shihaisha"
"130354";"Econo Kids - Ta Ga Tame Ni Kane Wa Naru"
"130355";"Ecsaform"
"19991";"Ecw Anarchy Rulz"
"19885";"Ecw Hardcore Revolution"
"130356";"Efficus - Kono Omoi O Kimi Ni..."
"117380";"Egg"
"103360";"Eggs Of Steel - Charlie's Eggcellent Adventure"
"19523";"Egypte 1156 Av. J.-c. - L'enigme De La Tombe Royale"
"19577";"Egypte 2 - La Prophétie D'héliopolis"
"19450";"Ehrgeiz"
"130362";"Eikan Wa Kimi Ni 4"
"20051";"Einhander"
"130366";"Eisei Meijin"
"130367";"Eisei Meijin 2"
"269080";"Eisei Meijin 3 - Game Creator Yoshimura Nobuhiro no Zunou"
"20671";"Eithea"
"130368";"Eko Eko Azaraku Wizard Of Darkness"
"130369";"Elan"
"269038";"Elan Plus"
"130370";"Elder Gate"
"20199";"Elemental Gearbolt"
"20205";"Elemental Pinball"
"20077";"Formula Karts"
"130371";"Elf O Karu Monotachi - Hanafuda-hen"
"130372";"Elf O Karu Monotachi - Kanzenban"
"130373";"Elf Wo Karu Monotachi 2"
"130374";"Elfin Paradise"
"20308";"Eliminator"
"130375";"Emit Value Pack"
"131646";"Emmyrea"
"130376";"En En Angel"
"194975";"End Sector"
"130377";"Engacho!"
"20384";"Enigma"
"20299";"Eos - Edge Of Skyhigh"
"20587";"Epidemic"
"535817";"EPS Series Vol. 1 - Because I Love You - Yukiko Morikawa"
"535814";"EPS Series Vol. 2 - Moonlight to Daybreak - Yukie Nakama"
"535811";"EPS Series Vol. 3 - Come and Kiss Me - Tomomi Tsunoda"
"535820";"EPS Series Vol. 5 - Believer Dreamer - Junko Mizutani"
"124678";"Eps Series Vol.04 - Tomoa Yamamoto - Noise Reduction"
"19850";"Espn Extreme Games"
"103477";"Espn Mls Gamenight"
"20593";"X-games - Pro Boarder"
"19802";"Eternal Eyes"
"130401";"Eternal Melody"
"130538";"Europe Racer"
"20135";"European Super League"
"130539";"Eve - The Fatal Attraction"
"130540";"Eve - The Lost One"
"130542";"Eve Zero - Ark Of The Matter"
"130543";"Evergreen Avenue"
"19641";"Evil Dead - Hail To The King"
"19538";"Evil Zone"
"20153";"Evo's Space Adventures"
"130544";"Exalegiuse"
"19804";"Excalibur 2555 A.d."
"130550";"Exector"
"130551";"Exodus Guilty"
"20042";"Millennium Soldier Expendable"
"130552";"Expert"
"20309";"Explosive Racing"
"130553";"Extra Bright"
"19877";"Extreme Ghostbusters - The Ultimate Invasion"
"103478";"Extreme Go-kart Racing"
"20579";"Extreme Pinball"
"130554";"Extreme Power"
"20477";"Extreme Snow Break"
"130744";"F-1 Grand Prix 1996 - Team Unei Simulation"
"104908";"F.a. Manager"
"20317";"F.a. Premier League Football Manager 2000, The"
"20290";"F.a. Premier League Football Manager 2001, The"
"129771";"F.a. Premier League Stars, The"
"19725";"F1 2000"
"19831";"F1 Championship Season 2000"
"19662";"F1 Racing Championship"
"19852";"F1 World Grand Prix"
"19819";"F1 World Grand Prix - 1999 Season"
"19495";"Fade To Black"
"130746";"Falcata"
"269074";"Family 1500 Series - Mahjong"
"130747";"Family Bowling"
"152532";"Family Card Games Fun Pack"
"130748";"Family Chess"
"194980";"Family Diamond"
"104910";"Family Feud"
"104918";"Family Game Pack"
"104916";"Family Games Compendium"
"418929";"Family Gunjin Shougi"
"195053";"Family Igo - Super Strong"
"194981";"Family Igo 2"
"418914";"Family Shougi - Super Strong"
"194982";"Family Shougi 2"
"130752";"Famires - Shijou Saikyou No Menu, The"
"130750";"Famires E Youkosou!"
"130751";"Famires, The"
"130755";"Fantastep"
"153050";"Fantastic Fortune"
"20005";"Fantastic Four"
"104668";"Fantastic Night Dreams - Cotton Original"
"153099";"Farland Saga - Toki No Ichisirube"
"131649";"Farland Story - Yottsu No Fuuin"
"104911";"Fatal Fury - Wild Ambition"
"269036";"Favorite Dear"
"189473";"Favorite Dear - Enkan No Monogatari"
"130756";"Favorite Dear - Junpaku No Yogensha"
"19347";"Fear Effect"
"19398";"Fear Effect 2 - Retro Helix"
"152584";"Feda 2 - White Surge The Platoon"
"20179";"Felony 11-79"
"130757";"Fever - Sankyo Koushiki Pachinko Simulation"
"130758";"Fever 2 - Sankyo Koushiki Pachinko Simulation"
"130759";"Fever 3 - Sankyo Koushiki Pachinko Simulation"
"130760";"Fever 4 - Sankyo Koushiki Pachinko Simulation"
"130761";"Fever 5 - Sankyo Koushiki Pachinko Simulation"
"19503";"Fifa 2000"
"19758";"Fifa 2001"
"19578";"Fifa 99"
"19342";"Fifa - Road To World Cup '98"
"19637";"Fifa Football 2002"
"19639";"Fifa Football 2003"
"19508";"FIFA Football 2004"
"19467";"FIFA Football 2005"
"19929";"FIFA Soccer 96"
"19848";"FIFA 97"
"104917";"Fighter Maker"
"130766";"Fighters' Impact"
"153049";"Fighting Eyes"
"19354";"Fighting Force"
"19563";"Fighting Force 2"
"130769";"Fighting Illusion 5 - K-1 Grand Prix '99"
"130770";"Fighting Network Rings"
"19429";"Final Doom"
"19362";"Final Fantasy 1"
"19341";"Final Fantasy 2"
"19325";"Final Fantasy 5"
"19273";"Final Fantasy 6"
"19286";"Chrono Trigger"
"19285";"Final Fantasy 4"
"19256";"Final Fantasy 9"
"19327";"Final Fantasy Origins"
"19301";"Final Fantasy Tactics"
"532478";"Final Fantasy Tactics - The Lion War"
"19249";"Final Fantasy 7"
"19253";"Final Fantasy 8"
"535823";"Final Round"
"104915";"Finger Flashing"
"130773";"Fire Pro Wrestling - Iron Slam '96"
"20338";"Fire Pro Wrestling G"
"130775";"Fire Woman Matoigumi"
"20165";"Firebugs"
"20354";"Firemen 2 - Pete And Danny, The"
"19907";"Firo And Klawd"
"130777";"First Kiss Story"
"189472";"First Queen 4 - Varcia Senki"
"152585";"Fish Eyes 2"
"130785";"Fish On! Bass"
"130786";"Fisher's Road"
"20367";"Fisherman's Bait 2 - Big Ol' Bass"
"20123";"Fisherman's Bait - Bass Challenge"
"131650";"Fishing Club - Boat No Tsuri Hen (superlite 1500 Series)"
"189670";"Fishing Club - Bouhatei No Tsuri-hen (superlite 1500 Series)"
"189669";"Fishing Club - Hama No Tsuri-hen (superlite 1500 Series)"
"431015";"Fishing Freaks - BassRise Plus"
"130789";"Fishing Koshien 2"
"189471";"Fist"
"496061";"Five Nights At Freddy's"
"131657";"Flamberge No Seirei"
"102994";"Floating Runner - Quest For The 7 Crystals"
"130790";"Flying Squadron"
"20557";"World's Scariest Police Chases"
"20522";"Football Madness"
"20176";"Ford Racing"
"20569";"Ford Truck Mania"
"130791";"Forget Me Not - Pallete"
"130813";"Formation Soccer '97 - The Road To France"
"130792";"Formation Soccer '98"
"19567";"Formula 1"
"19734";"Formula 1 98"
"19505";"Formula 1 97"
"130794";"Formula Circus"
"20186";"Formula Gp"
"130795";"Formula Grand Prix - Team Unei Simulation 2 - 1997-nen Ban"
"152586";"Formula Nippon"
"19772";"Formula One 2000"
"19732";"Formula One 2001"
"19768";"Formula One 99"
"20018";"Formula One Arcade"
"19882";"Forsaken"
"102993";"Fox Hunt"
"130797";"Fox Junction"
"20542";"Actua Golf 2"
"20419";"Fox Sports Nhl Championship 2000"
"104914";"Fox Sports Soccer '99"
"104913";"Frank Thomas Big Hurt Baseball"
"130798";"Free Talk Studio - Mari No Kimamana Oshaberi"
"106782";"Phat Air - Extreme Snowboarding"
"20034";"Freestyle Motocross - Mcgrath Vs. Pastrana"
"20535";"Frenzy"
"431591";"Friday Night Funkin"
"19959";"Frogger"
"20204";"Frogger 2 - Swampy's Revenge"
"130799";"From Tv Animation One Piece - Oceans Of Dreams!"
"130800";"From Tv Animation One Piece - Tobidase Kaizokudan!"
"19889";"Front Mission 1st"
"19903";"Front Mission 2"
"19409";"Front Mission 3"
"130814";"Front Mission Alternative"
"130802";"Fun! Fun! Pingu - Youkoso! Nankyoku E"
"130803";"Furimukeba Tonari Ni"
"130804";"Fushigi Deka"
"130807";"Fushigi No Kuni No Angelique"
"134860";"Futsal (simple 1500 Series), The"
"19482";"Future Cop L.a.p.d."
"19920";"Future Racer"
"130811";"Fuujin Ryouiki Eretzvaju"
"130812";"Fuuraiki"
"152290";"Fuuun Gokuu Ninden"
"19605";"G-police"
"19690";"G-police - Weapons Of Justice"
"19860";"G-darius"
"130778";"G.o.d Pure"
"130851";"Gaball Screen"
"130779";"Gadget - Past As Future"
"130780";"Gaia Master Kamigami No Boardgame"
"20723";"Gaia Seed - Project Seed Trap"
"130781";"Gakkou De Atta Kowai Hanashi S"
"152587";"Gakkou no Kowai Uwasa - Hanako-san ga Kita!!"
"189477";"Gakkou O Tsukurou - Kouchou Sensei Monogatari"
"130782";"Gakkou O Tsukurou!! 2"
"130783";"Gakkou O Tsukurou!! Let's Make A School!!"
"194992";"Gakuen Sentai Solblast"
"134853";"Gal Mahjong - Love Songs - Idol Wa High Rate (simple 1500 Series), The"
"103469";"Galaga - Destination Earth"
"20349";"Galaxian 3"
"117911";"Galaxy Fight"
"132557";"Gale Gunner"
"132558";"Galeoz"
"19446";"Galerians"
"20677";"Gallop Racer"
"132559";"Gallop Racer 2"
"132560";"Gallop Racer 2000"
"131479";"Gamba No Bouken - The Puzzle Action (2000 Series)"
"134833";"Gambler - Honoo No Tobaku Densetsu (simple 1500 Series), The"
"132655";"Gambler Jiko Chuushinka Ippatsushoubu! - Tokyo Mahjong Land"
"131658";"Game de Seishun"
"132563";"Game Maker, The"
"152947";"Game Nihonshi - Kakumeiji Oda Nobunaga"
"132564";"Game no Tatsujin"
"132565";"Game No Tatsujin 2"
"132566";"Game no Tetsujin - The Shanghai"
"20377";"Gamera 2000"
"132567";"Gamesoft Wo Tsukurou - Let's Be A Super Game Creator"
"132575";"Ganbare Goemon - Kurunarakoi! Ayashi Geikka No Kuroikage!"
"132576";"Ganbare Goemon - Ooedo Daikaiten"
"132577";"Ganbare Goemon - Uchuu Kaizoku Akogingu"
"132579";"Gangway Monsters"
"132580";"Ganso Family Mahjong"
"153048";"Ganso Family Mahjong 2"
"132582";"Gate Keepers"
"134785";"Gateball (simple 1500 Series), The"
"19668";"Gauntlet Legends"
"132583";"Gear Fighter Dendoh"
"132585";"Gegege No Kitarou - Gyakushuu! Youma Daikessen"
"269094";"GeGeGe no Kitarou - Noroi no Nikuto Katachi Tachi"
"19585";"Gekido - Urban Fighters"
"99470";"Gekioh Shooting King"
"195052";"Gekiretsu Pachinkers"
"194993";"Gekisou Tomarunner"
"132588";"Gekitotsu Toma L'arc - Tomarunner Vs L'arc-en-ciel"
"132590";"Gekitou! Crush Gear Turbo"
"189476";"Gekka No Kishi - Ouryuu-sen"
"132591";"Genei Tougi - Shadow Struggle"
"118324";"Genghis Khan - Aoki Ookami To Shiroki Mejika 4"
"132594";"Gensomaden Saiyuki - Harukanaru Nishi He"
"132595";"Gensou No Altemis"
"132596";"Gensou Suiko Gaiden Vol. 1 - Harmonia No Kenshi"
"132597";"Gensou Suiko Gaiden Vol. 2 - Crystal Valley No Kettou"
"132600";"Geom Cube"
"132601";"Geometry Duel"
"153051";"Germs - Nerawareta Machi"
"501335";"Get Backers Dakkanoku"
"132603";"Getbackers - Dakkanya"
"132604";"Getter Robo Daikessen!"
"19528";"Gex"
"19594";"Gex - Enter The Gecko"
"19630";"Gex 3 - Deep Cover Gecko"
"19336";"Ghost In The Shell"
"20062";"Ghoul Panic"
"269078";"GI Jockey"
"132606";"Gi Jockey 2000"
"194994";"Ginga Eiyuu Densetsu"
"194995";"Ginga Ojousama Densetsu Yuna - Final Edition"
"132607";"Gionbana"
"194996";"Gionbana 2 - Kanazawa Bunko-hen"
"132609";"Glint Glitters"
"20426";"Global Domination"
"132610";"Global Force - Shin Sentou Kokka"
"132611";"Glocal Hexcite"
"19990";"Glover"
"132613";"Go 2 Professional Taikyoku Igo"
"132612";"Go Go I Land"
"19960";"Goal Storm"
"19621";"International Superstar Soccer Pro"
"132614";"Godzilla - Trading Battle"
"132615";"Goemon - Shin Sedai Shuumei"
"153052";"Goiken Muyou 2"
"132616";"Gokuu Densetsu - Magic Beast Warriors"
"103405";"Golden Nugget"
"132618";"Goldie"
"134816";"Golf (simple 1500 Series), The"
"189475";"Golgo 13 - 2 - Mienai Guntai"
"194997";"Golgo 13 Vol. 1 - Carlyle No Yabou"
"134790";"Gomoku Narabe (simple 1500 Series), The"
"132619";"Goo! Goo! Soundy"
"132653";"Googootrops"
"132621";"Goryuujin Electro"
"132622";"Gotha 2 - Tenkuu No Kishi"
"132623";"Gotouchi Hello Kitty Sugoroku Monogatari"
"132624";"Goujin Senki"
"20417";"Gouketsuji Ichizoku 2 - Chottodake Saikyou Densetsu"
"132626";"Gourmet Action Game - Manpuku!! Nabe Kazoku"
"20724";"Gp Challenge"
"103472";"Gradius Deluxe Pack"
"20163";"Gradius Gaiden"
"19295";"Gran Turismo"
"19304";"Gran Turismo 2 (Arcade Mode)"
"157050";"Gran Turismo 2 (simulation Mode)"
"132628";"Grand Slam"
"19335";"Grand Theft Auto"
"19333";"Grand Theft Auto 2"
"19471";"Grand Theft Auto - London 1969"
"132629";"Grande Fratello - Il Gioco"
"19289";"Grandia"
"189474";"Granew-tou Daibouken"
"132632";"Great Battle 6, The"
"132633";"Great Hits"
"20361";"Grid Run"
"132636";"Grille Logic"
"20183";"Grind Session"
"132637";"Gritz - The Pyramid Adventure"
"132638";"Groove Adventure Rave - Mikan No Hiseki"
"132639";"Groove Adventure Rave - Yukyu No Kizuna"
"194998";"Groove Jigoku V - Sweepstation Version"
"20331";"Growlanser"
"20116";"Grudge Warriors"
"131583";"Gt Straight Victory - Hoshino Kazuyoshi E No Chousen"
"132640";"Guardian Of Darkness, The"
"132641";"Guardian Recall - Shugojuu Shoukan"
"19652";"Guardian's Crusade"
"20288";"Gubble"
"19543";"Guilty Gear"
"20654";"Guitar Freaks"
"132642";"Guitar Freaks Append 2nd Mix"
"134786";"Gun Shooting (simple 1500 Series), The"
"134840";"Gun Shooting 2 (simple 1500 Series), The"
"132643";"Gunbare! Game Tengoku - The Game Paradise 2"
"132644";"Gundam - The Battle Master"
"132645";"Gundam - The Battle Master 2"
"20055";"Gundam 0079 - The War For Earth"
"19952";"Gundam Battle Assault"
"19945";"Gundam Battle Assault 2"
"132646";"Gundress"
"103474";"Gunfighter - The Legend Of Jesse James"
"19974";"Gungage"
"132648";"Gungho Brigade"
"19534";"Gunnm Martian Memory"
"132418";"Gunparade March"
"132649";"Gunpey"
"20653";"Gunship"
"132650";"Guntu Western Front June, 1944"
"132651";"Gussun Oyoyo"
"132656";"Gute Zeiten Schlechte Zeiten Quiz"
"132657";"Gute Zeiten Schlechte Zeiten Vol. 2"
"132658";"Gute Zeiten Schlechte Zeiten Vol. 3"
"132620";"Guucho De Park - Theme Park Monogatari"
"143034";"Guy Roux Football Manager Saison 97/98"
"20195";"Player Manager Ninety Nine"
"19809";"Player Manager 2000"
"19971";"Alex Ferguson's Player Manager 2001"
"195000";"Hacha Mecha Pon!"
"20709";"Hai-shin 2"
"20249";"Hajime No Ippo - The Fighting"
"153057";"Hakaiou - King Of Crusher"
"132448";"Hamster Club-i"
"132449";"Hamster Monogatari"
"132450";"Hamster No Odekake"
"132453";"Hana To Ryuu - Hanafuda, Mahjong"
"132454";"Hanabi - Fantast"
"134814";"Hanafuda (simple 1500 Series), The"
"134804";"Hanafuda 2 (simple 1500 Series), The"
"131659";"Hanafuda 2 (superlite 1500 Series)"
"132064";"Hanafuda And Card Game (nice Price)"
"132455";"Hanafuda Graffiti - Koi-koi Monogatari"
"189569";"Hanafuda Real 3d"
"132456";"Happy Diet"
"132457";"Happy Hotel"
"132458";"Happy Jogging In Hawaii"
"132459";"Happy Salvage"
"132461";"Hard Blow"
"20344";"Hard Boiled"
"132463";"Hard Rock Cab"
"103382";"Hardball '99"
"20611";"Hardball 5"
"132464";"Harlem Beat - You're The One"
"104921";"Harmful Park"
"19284";"Harry Potter And The Sorcerer's Stone"
"19305";"Harry Potter And The Chamber Of Secrets"
"132466";"Harukanaru Toki No Naka De"
"132467";"Harukanaru Toki No Naka De - Banjou Yuugi"
"132468";"Harukaze Sentai V-force"
"19743";"Harvest Moon - Back To Nature"
"132469";"Hashiriya - Ookami-tachi No Densetsu"
"132470";"Hatsukoi Valentine"
"132471";"Hatsukoi Valentine Special"
"132472";"Haunted Junction Seitokai Batch O Oe!"
"20543";"Hbo Boxing"
"19312";"Heart Of Darkness"
"132474";"Hebereke's Popoitto"
"132475";"Heisa Byouin"
"132480";"Heiwa - Otenki Studio, The"
"202466";"Heiwa Pachinko Daisuki"
"535259";"Heiwa Pachinko Graffiti Vol. 1"
"202467";"Heiwa Pachinko Graffiti Vol. 2"
"132476";"Heiwa Parlor! - Pro Bundori King Special"
"132477";"Heiwa Parlor! Pro - Dolphin Ring Special"
"152573";"Heiwa Parlor! Pro - Fujiko Ni O-ma-ka-se Special"
"195001";"Heiwa Parlor! Pro - Inakappe Taishou Special"
"132478";"Heiwa Parlor! Pro - Lupin The 3rd Special"
"132479";"Heiwa Parlor! Pro - Western Special"
"202468";"Heiwa Parlor! Pro : Tsunatori Special"
"20182";"Hellboy - Asylum Seeker"
"19742";"Hellnight"
"131462";"Hello Kitty - Block Kuzushi (1500 Series)"
"131459";"Hello Kitty - Bowling (1500 Series)"
"131461";"Hello Kitty - Illust Puzzle (1500 Series)"
"131463";"Hello Kitty - Trump (1500 Series)"
"132481";"Hello Kitty - White Present"
"132349";"Hello Kitty No Osyaberitaun (kid Station)"
"189581";"Hello Kitty To Album Nikki O Tsukurimasho (kid Station)"
"103539";"Hello Kitty - Cube Frenzy"
"19365";"Herc's Adventures"
"167445";"Herkules"
"132484";"Hermie Hopperhead - Scrap Panic"
"504727";"Hermit Games Collection"
"132485";"Heroine Dream"
"132486";"Heroine Dream 2"
"132487";"Hexamoon Guardians"
"19931";"Hexen"
"132488";"Hi-hou-oh"
"98580";"Hi-Octane"
"19479";"Hidden And Dangerous"
"104922";"High Heat Baseball 2000"
"20527";"High Heat Major League Baseball 2002"
"131468";"High School Kimengumi - The Table Hockey (2000 Series)"
"132489";"High School Of Blitz"
"152574";"Hikari No Shima - Seven Lithographs In Shining Island"
"132490";"Hikaru No Go - Heian Gensou Ibunroku"
"189568";"Hikaru No Go - Insei Choujou Kessen"
"132491";"Himiko-den - Renge"
"195003";"Himitsu Kessha Q"
"132492";"Himitsu Sentai Metamor V Deluxe"
"132170";"Hiroki Matsukata Presents - World Fishing"
"132493";"Hissatsu Pachi-slot Station - Jikki Simulation"
"132494";"Hissatsu Pachi-slot Station 2"
"132495";"Hissatsu Pachi-slot Station 3"
"195004";"Hissatsu Pachi-slot Station 4 - New Pulsar R And Hot Rod Queen"
"132496";"Hissatsu Pachi-slot Station 5 - Invaders 2000"
"189567";"Hissatsu Pachi-slot Station Sp"
"132497";"Hissatsu Pachi-slot Station Special 2 - The Tetra"
"153054";"Hissatsu Pachinko Station"
"132556";"Hissatsu Pachinko Station - Monster House Special"
"132498";"Hissatsu Pachinko Station - Toyomaru Special"
"132499";"Hissatsu Pachinko Station 10 - Ex Jack 2000 And Super Dragon"
"132500";"Hissatsu Pachinko Station 2"
"132501";"Hissatsu Pachinko Station 3 - Genshijin Ga Ippai"
"132502";"Hissatsu Pachinko Station 4 - Hero Tachi No Chousen"
"132503";"Hissatsu Pachinko Station 5 - Deramaitta And Irete Nanbo"
"132504";"Hissatsu Pachinko Station 6 - Gakideka And Jamaica"
"195005";"Hissatsu Pachinko Station 7 - Cr Chumy House Xl And Cr Battle Hero V And Fine Play"
"132505";"Hissatsu Pachinko Station 8 - Kamashi No Kin-chan And Soreyuke Hama-chan"
"132506";"Hissatsu Pachinko Station 9 - Ushiwaka To Lemi"
"132507";"Hissatsu Pachinko Station Classic - Fukkatsu! Natsukashi No Meiki-tachi"
