"Game ID";"Game Name"
"382680";"Alpha Mission"
"382668";"Alphadia Genesis"
"382672";"Alphadia Genesis 2"
"382688";"Alphaset by POWGI"
"382692";"Alpine Ski"
"382696";"Alpine: The Simulation Game"
"382700";"Altdeus: Beyond Chronos"
"382704";"Alteric"
"382708";"Alternate Jake Hunter: Daedalus - The Awakening of Golden Jazz"
"382712";"Alto Collection, The"
"382716";"Alvastia Chronicles"
"382720";"Alveole"
"382724";"Alvo"
"382728";"Alwa's Awakening"
"382732";"Alwa's Legacy"
"382736";"Always Sometimes Monsters"
"382740";"Amazing American Circus, The"
"382744";"Amazing Breaker"
"382748";"Amazing Discoveries in Outer Space"
"382752";"Amazing Spider-Man 2, The"
"382776";"America's Army: Proving Grounds"
"382780";"America's Greatest Game Shows: Wheel of Fortune &#x26; Jeopardy!"
"382760";"American Dream, The"
"382764";"American Fugitive"
"382768";"American Hero"
"382772";"American Ninja Warrior: Challenge"
"382784";"Ammo Pigs: Cocked and Loaded"
"382788";"Amnesia Collection"
"382792";"Amnesia: Rebirth"
"382796";"Amoeba Battle"
"382800";"Among the Sleep"
"382804";"Among Us"
"382808";"Amplitude"
"382844";"An Evil Existence"
"382816";"Anamorphine"
"382820";"Anarcute"
"382824";"Ancestors: Legacy"
"382828";"Ancestors: The Humankind Odyssey"
"382832";"Ancient Amuletor VR"
"382836";"Ancient Stories: Gods of Egypt"
"382840";"Andro Dunos 2"
"382848";"Angels of Death"
"382852";"Angels with Scaly Wings"
"382856";"AngerForce: Reloaded"
"382860";"Angry 4, The"
"382864";"Angry Alligator"
"382872";"Angry Birds - Star Wars"
"382868";"Angry Birds Movie 2 - Under Pressure VR, The"
"382876";"Angry Birds VR: Isle of Pigs"
"382884";"Anima: Gate of Memories"
"382888";"Anima: Gate of Memories - Arcane Edition"
"382892";"Anima: Gate of Memories - The Nameless Chronicles"
"382896";"Animal Doctor"
"382900";"Animal Force"
"382904";"Animal Rivals"
"382908";"Animal Super Squad"
"382912";"Anime Studio Story"
"382916";"Animus: Revenant"
"382924";"Anna's Quest"
"382920";"Annapurna Interactive: Deluxe Limited Edition"
"382928";"Annihilation"
"382932";"Anniversary Collection Arcade Classics"
"382936";"ANNO: Mutationem"
"382944";"Anodyne"
"382948";"Anodyne 2: Return to Dust"
"382952";"Anomaly 2"
"382956";"Another Dawn"
"382960";"Another Sight"
"382964";"Another World: 20th Anniversary Edition"
"382968";"Anoxemia"
"382972";"Antarctica 88"
"382976";"Anthem"
"382980";"Anthem: Legion of Dawn Edition"
"382984";"Antigraviator"
"382988";"Antiquia Lost"
"382996";"Anyone's diary"
"383000";"anywhereVR"
"383004";"AO International Tennis"
"383012";"Ao no Kanata no Four Rhythm: HD Edition (Shokai Genteiban)"
"383016";"AO Tennis"
"383020";"AO Tennis 2"
"383008";"Aokana: Four Rhythms Across the Blue"
"383032";"APB: Reloaded"
"383036";"Ape Escape 2"
"383040";"Apex Construct"
"383044";"Apex Legends"
"383056";"Apocalipsis: Wormwood Edition"
"383060";"Apocalypse Rider"
"383064";"Apollo 11 HD / Titanic VR"
"383068";"Apollo 11 VR"
"383072";"Apotheon"
"383076";"Apple Slash"
"383084";"Apsulov: End of Gods"
"383088";"Aqua Kitty"
"383092";"Aqua Moto Racing Utopia"
"383100";"Aqua TV"
"383096";"Aquatic Adventure of the Last Human, The"
"383108";"Ara Fell: Enhanced Edition"
"383104";"Arabian"
"383112";"Aragami"
"383116";"Aragami 2"
"383120";"Aragami: Shadow Edition"
"383128";"Arashi: Castles of Sin"
"383172";"Arc of Alchemist"
"383180";"Arc the Lad: Twilight of the Spirits"
"383160";"Arca's Path VR"
"383132";"Arcade Apocalypse Bundle"
"389928";"Arcade Archives - Dragon Spirit"
"382236";"Arcade Archives - Formation Z"
"398672";"Arcade Archives - MAPPY"
"402284";"Arcade Archives - P-47"
"395000";"Arcade Archives - Victory Road"
"413364";"Arcade Archives - Vigilante"
"386580";"Arcade Archives Circus Charlie"
"394996";"Arcade Archives Ikari Warriors"
"395028";"Arcade Archives Image Fight"
"397132";"Arcade Archives Legend of Makai"
"410332";"Arcade Archives Super Cobra"
"411332";"Arcade Archives Terra Cresta"
"397120";"Arcade Archives The Legend of Kage"
"414472";"Arcade Archives Wonder Boy"
"393764";"Arcade Archives: Guerrilla War"
"389004";"Arcade Game Series - Dig Dug"
"383140";"Arcade Islands: Volume One"
"383144";"Arcade Land"
"383148";"Arcade Spirits"
"383152";"Arcania - The Complete Tale"
"383156";"Arcanoid Breakout"
"383164";"Archaica: The Path of Light"
"383168";"Archangel"
"383176";"Arcslinger, The"
"383184";"Argus"
"383188";"Arietta of Spirits"
"383192";"Arise"
"383196";"Arizona Sunshine"
"383200";"Arizona Sunshine: Deluxe Edition"
"383212";"Ark Area"
"383220";"ARK: Park"
"383228";"ARK: Survival Evolved"
"383232";"ARK: Survival Evolved - Explorer's Edition"
"383244";"ARK: Survival Evolved - Ultimate Survivor Edition"
"383208";"Arkan: The Dog Adventurer"
"383204";"Arkane 20th Anniversary Collection"
"383216";"Arkham Horror: Mother's Embrace"
"383248";"ArmaGallant: Decks of Destiny"
"383252";"Armello"
"383256";"Armello: Complete Edition"
"383260";"Armello: Deluxe Bundle"
"383264";"Armikrog."
"383268";"Armored Warfare"
"383292";"Arrog"
"383296";"Arslan: The Warriors of Legend"
"383304";"Art of Balance"
"383312";"Art of Fighting 2"
"383316";"Art of Fighting 3: The Path of The Warrior"
"383320";"Art of Fighting: Anthology"
"383324";"Art of Rally"
"383300";"Artful Escape, The"
"383328";"ArtPulse"
"383332";"Ary and the Secret of Seasons"
"383336";"Ascendant"
"383340";"Ascent, The"
"383344";"Asdivine Cross"
"383348";"Asdivine Dios"
"383352";"Asdivine Hearts"
"383356";"Asdivine Hearts II"
"383360";"Asdivine Kamura"
"383364";"Asdivine Menace"
"383368";"Asdivine Saga"
"383372";"Asemblance"
"383376";"Asemblance: Oversight"
"383388";"Ash of Gods"
"383380";"Ashen"
"383384";"Ashes Cricket"
"383604";"Assassin's Creed -  Valhalla"
"383612";"Assassin's Creed -  Valhalla   Immortals: Fenyx Rising Bundle"
"383620";"Assassin's Creed -  Valhalla   Watch Dogs: Legion Bundle"
"383476";"Assassin's Creed - Odyssey"
"383504";"Assassin's Creed - Origins"
"383532";"Assassin's Creed - Rogue - Remastered"
"383568";"Assassin's Creed - The Ezio Collection"
"383572";"Assassin's Creed - Unity"
"383404";"Assassin's Creed Bundle: Assassin's Creed: Valhalla, Assassin's Creed: Odyssey, and Assassin's Creed: Origins"
"383408";"Assassin's Creed Chronicles"
"383412";"Assassin's Creed Chronicles: China"
"383416";"Assassin's Creed Chronicles: India"
"383420";"Assassin's Creed Chronicles: Russia"
"383424";"Assassin's Creed III: Remastered"
"383428";"Assassin's Creed IV: Black Flag"
"383472";"Assassin's Creed: Legendary Collection"
"383536";"Assassin's Creed: Syndicate"
"383540";"Assassin's Creed: Syndicate (Big Ben Collector's Case)"
"383552";"Assassin's Creed: Syndicate - Gold Edition"
"383592";"Assassin's Creed: Unity (Guillotine Collector's Case)"
"383624";"Assault Android Cactus"
"383628";"Assault Gunners: HD Edition"
"383632";"Assault on Metaltron"
"383636";"Assault Suit Leynos"
"383644";"Assembly, The"
"383648";"Assetto Corsa"
"383652";"Assetto Corsa: Competizione"
"383656";"Assetto Corsa: Ultimate Edition"
"383660";"Astalon: Tears of the Earth"
"383664";"Astebreed"
"383676";"Asterix &#x26; Obelix XXL 2"
"383688";"Asterix &#x26; Obelix XXL 3: The Crystal Menhir"
"383700";"Asterix &#x26; Obelix XXL: Romastered"
"383668";"Asterix &#x26; Obelix: Slap Them All!"
"383704";"Asteroids: Recharged"
"383712";"Astria Ascending"
"383716";"Astro Aqua Kitty"
"383720";"Astro Bot: Rescue Mission"
"383724";"Astroneer"
"383728";"Astyanax, The"
"383912";"At Sundown: Shots in the Dark"
"383740";"Atari Flashback Classics: Vol.1"
"383744";"Atari Flashback Classics: Vol.2"
"383748";"Atari Flashback Classics: Vol.3"
"383760";"Atelier Ayesha: The Alchemist of Dusk DX"
"383768";"Atelier Escha &#x26; Logy: Alchemists of the Dusk Sky DX"
"383772";"Atelier Firis: The Alchemist and the Mysterious Journey"
"383776";"Atelier Firis: The Alchemist and the Mysterious Journey - Additional DLC Set"
"383780";"Atelier Firis: The Alchemist and the Mysterious Journey - Additional DLC Set 2"
"383784";"Atelier Firis: The Alchemist and the Mysterious Journey DX"
"383788";"Atelier Lulua - The Scion of Arland"
"383808";"Atelier Lydie & Suelle - The Alchemists and the Mysterious Paintings"
"383812";"Atelier Lydie &#x26; Suelle: The Alchemists and the Mysterious Paintings DX"
"383824";"Atelier Meruru: The Apprentice of Arland DX"
"383832";"Atelier Rorona: The Alchemist of Arland DX"
"383836";"Atelier Ryza 2 - Lost Legends and the Secret Fairy"
"383844";"Atelier Ryza: Ever Darkness &#x26; the Secret Hideout"
"383856";"Atelier Shallie: Alchemists of the Dusk Sea DX"
"383860";"Atelier Sophie 2: The Alchemist of the Mysterious Dream"
"383864";"Atelier Sophie: The Alchemist of the Mysterious Book"
"383868";"Atelier Sophie: The Alchemist of the Mysterious Book - Doll Making Costume Set"
"383872";"Atelier Sophie: The Alchemist of the Mysterious Book DX"
"383880";"Atelier Totori: The Adventurer of Arland DX"
"383884";"Athena"
"383900";"Atom RPG: Post-apocalyptic indie game"
"383904";"Atom Universe"
"383888";"Atomic Robo-Kid"
"383892";"Atomicrops"
"383896";"Atomine"
"383916";"Attack Heroes"
"383928";"Attack of the Earthlings"
"383932";"Attack of the Toy Tanks!"
"383936";"Attack on Titan"
"383940";"Attack on Titan 2"
"383948";"Attack on Titan 2: Final Battle"
"383920";"Attacking Zegeta"
"383924";"Attacking Zegeta 2"
"383956";"Attractio"
"383960";"ATV Drift &#x26; Tricks"
"383964";"ATV Renegades"
"383968";"Audica"
"383980";"Audica and DLC Pack 01 Bundle"
"383984";"Audica: DLC Pack 01"
"383988";"Audica: DLC Pack 02"
"383992";"Audica: DLC Pack 03"
"383996";"Audica: DLC Pack 04"
"384000";"Audio Beats"
"384008";"Auto Chess"
"384004";"Autobahn Police Simulator 2"
"384012";"Autumn's Journey"
"384016";"Aven Colony"
"384020";"Avicii Invector"
"384024";"Away: Journey to the Unexpected"
"384032";"Away: The Survival Series"
"384036";"Awesome Adventures of Captain Spirit, The"
"384044";"Awesome Pea"
"384048";"Awesome Pea 2"
"384040";"Awesomenauts Assemble!"
"384056";"Awkward"
"384060";"Axes.io"
"384064";"Axiom Verge"
"384068";"Axiom Verge 2"
"384076";"Axis Football 2018"
"384084";"Ayo the Clown"
"384088";"Azkend 2: The World Beneath"
"384092";"Aztech: Forgotten Gods"
"384104";"Azur Lane: Crosswave"
"384108";"Azur Lane: Crosswave - Character Bundle"
"384096";"Azure Reflections"
"384116";"Baboon!"
"384120";"Babylon's Fall"
"384124";"Back 4 Blood"
"384136";"Back in 1995"
"384140";"Back to Bed"
"384144";"Back to the Future: The Game"
"384128";"Backbone"
"384132";"Backgammon Blitz"
"384156";"Bad North"
"384148";"Badass Hero"
"384152";"Badland: Game of the Year Edition"
"384164";"Bai Qu: Hundreds of Melodies"
"384160";"Baila Latino"
"384168";"Baja: Edge of Control HD"
"384176";"Balan Wonderworld"
"384172";"Balancelot"
"384180";"Baldo: The Guardian Owls"
"384184";"Baldur's Gate: Dark Alliance"
"384188";"Baldur's Gate: Enhanced Edition + Baldur's Gate II: Enhanced Edition"
"384192";"Ball laB"
"384196";"Balthazar's Dream"
"384200";"Banana Fighting"
"384204";"Banbam"
"384208";"Bandit Six: Combined Arms"
"384212";"Banner of the Maid"
"384216";"Banner Saga 2, The"
"384220";"Banner Saga 3, The"
"384236";"Banner Saga Trilogy, The"
"384228";"Banner Saga, The"
"384240";"Bard's Gold"
"384248";"Bard's Tale 4 - Director's Cut, The"
"384252";"Bard's Tale, The"
"384256";"Barry the Bunny"
"384260";"Bartender VR Simulator"
"384264";"Baseball Bout: Otterrific Arcade"
"384268";"Baseball Riot"
"384280";"Basement Crawl"
"384284";"Bastion"
"384288";"Batbarian: Testament of the Primordials"
"384296";"Batman - Arkham Knight"
"384312";"Batman - Arkham VR"
"384316";"Batman: Return to Arkham"
"384320";"Batman: The Telltale Series"
"384324";"Batman: The Telltale Series - Episode 1: Realm of Shadows"
"384328";"Batman: The Telltale Series - The Enemy Within"
"384332";"Batman: The Telltale Series - The Enemy Within: Episode 1 - The Enigma"
"384340";"BATS: Bloodsucker Anti-Terror Squad"
"384344";"Battalion Commander"
"384348";"Battle Ages"
"384352";"Battle Axe"
"384360";"Battle Brothers"
"384364";"Battle Brothers: Complete Edition"
"384372";"Battle Chasers - Nightwar"
"384376";"Battle Chef Brigade"
"384480";"Battle Garegga: Rev.2016"
"384488";"Battle Islands"
"384492";"Battle Islands: Commanders"
"384496";"Battle of the Bulge"
"384500";"Battle Planet: Judgement Day"
"384504";"Battle Princess Madelyn"
"384516";"Battle Trivia Knockout"
"384524";"Battle Worlds: Kronos"
"384356";"Battleborn"
"384380";"Battlefield 1"
"384384";"Battlefield 1: Heroes of the Great War"
"384388";"Battlefield 1: Premium Pass"
"384392";"Battlefield 1: Revolution"
"384396";"Battlefield 1: Shortcut Kit - Infantry"
"384400";"Battlefield 1: Shortcut Kit - Ultimate"
"384404";"Battlefield 2042"
"384408";"Battlefield 4"
"384440";"Battlefield - Hardline"
"384464";"Battlefield 5"
"384472";"Battlefield 5 - Deluxe Edition"
"384468";"Battlefield V: Definitive Edition"
"384476";"Battlefield V: Year 2 Edition"
"384432";"Battlefield: Anniversary Bundle"
"384436";"Battlefield: Bundle"
"384448";"Battlefield: Hardline - Player Shortcut Bundle"
"384452";"Battlefield: Hardline - Premium"
"384460";"Battlefield: Hardline - Ultimate Shortcut Bundle"
"384508";"Battleship"
"384512";"Battlestar Galactica: Deadlock"
"384520";"Battlewake"
"384528";"Battlezone"
"384532";"Battlezone: Gold Edition"
"384536";"Batu Ta Batu"
"384540";"Bayala - The Game"
"384544";"Bayonetta"
"384548";"Bayonetta Vanquish - 10th Anniversary Bundle"
"384552";"BDSM: Big Drunk Satanic Massacre"
"384556";"Beach Buggy Racing"
"384560";"Beach Buggy Racing 2"
"384568";"Bear with Me: The Complete Collection"
"384572";"Bear with Me: The Complete Collection Unlock"
"384576";"Bear with Me: The Lost Robots"
"384564";"Bears Can't Drift!?"
"384580";"Beast Quest"
"384584";"Beat Blaster"
"384588";"Beat Cop"
"384592";"Beat Saber"
"384608";"Beat Saber: Monstercat Music Pack Vol. 1"
"384628";"Beat Souls"
"384624";"Beats Fever"
"384632";"Beautiful Desolation"
"384636";"Bedlam"
"384648";"Bee Simulator"
"384640";"BeeFense BeeMastered"
"384644";"Beep! Beep! Deliveries"
"384652";"Before We Leave"
"384656";"Beholder 2"
"384660";"Beholder: Complete Edition"
"384664";"Being Stronger While Playing! SilverStar Go DX"
"384668";"Bellows - A VR Horror Experience, The"
"384672";"Below"
"384676";"Ben 10"
"384680";"Ben 10: Power Trip"
"384684";"Ben Bero Beh"
"384688";"Bendy and the Ink Machine"
"384692";"Berserk and the Band of the Hawk"
"384696";"Bestiary Bundle"
"384700";"Bewitched"
"384704";"Beyond a Steel Sky"
"384712";"Beyond Blue"
"384716";"Beyond Enemy Lines 2"
"384720";"Beyond Enemy Lines: Remastered Edition"
"384724";"Beyond Eyes"
"384728";"Beyond: Two Souls"
"384732";"BFF or Die"
"384744";"Bibi &#x26; Tina ... at the Horse Farm"
"384740";"Bibi &#x26; Tina: Adventures with Horses"
"384736";"Bibi Blocksberg: Big Broom Race 3"
"384748";"Big Bash Boom"
"384756";"Big Buck Hunter: Arcade"
"384760";"Big City Stories"
"384764";"Big Crown: Showdown"
"384768";"Big Dipper"
"384772";"Big Pharma"
"384776";"Big Rumble Boxing - Creed Champions"
"384752";"BIG-Bobby-Car: The Big Race"
"384780";"Bike Rider VR"
"384784";"Binaries"
"384788";"Binarystar Infinity"
"384792";"Binding of Isaac - Afterbirth+, The"
"384796";"Binding of Isaac - Rebirth, The"
"384812";"Bio-Ship Paladin"
"384800";"Biohazard 7: Resident Evil (Amazon.co.jp Gentei)"
"384808";"Biomutant"
"384816";"BioShock 2 - Remastered"
"384828";"BioShock - The Collection"
"384824";"BioShock: Remastered"
"384832";"BioWare Bundle"
"384836";"Biped"
"384844";"Bird Game"
"384840";"Birdcakes"
"384848";"Birthday of Midnight"
"384852";"Birthdays: The Beginning"
"384856";"Bishoujo Battle Cyber Panic!"
"384860";"Bishoujo Battle Mahjong Solitaire"
"384864";"bit Dungeon+"
"384872";"Bit.Trip Presents... Runner 2: Future Legend of Rhythm Alien"
"384876";"Bit.Trip, The"
"384868";"Bite the Bullet"
"384960";"Black &#x26; White Bushido"
"384884";"Black Bird"
"384888";"Black Book"
"384892";"Black Clover - Quartet Knights"
"384904";"Black Hat Cooperative"
"384908";"Black Heart"
"384916";"Black Legend"
"384924";"Black Mirror"
"384932";"Black Paradox"
"384964";"Black Widow: Recharged"
"384956";"Black: The Fall"
"384880";"Blackberry Honey"
"384900";"Blackguards 2"
"384912";"Blackhole: Complete Edition"
"384920";"Blacklight: Retribution"
"384928";"Blackout Club, The"
"384936";"Blacksad: Under the Skin"
"384948";"Blacksea Odyssey"
"384952";"Blacksmith of the Sand Kingdom"
"384968";"Blackwind"
"384972";"Blackwood Crossing"
"384988";"Blade &#x26; Bones"
"384976";"Blade Arcus from Shining: Battle Arena"
"384980";"Blade Arcus Rebellion from Shining (Premium Fan Box)"
"384984";"Blade Ballet"
"385000";"Blade Strangers"
"384992";"Bladed Fury"
"384996";"Bladestorm: Nightmare"
"385004";"Blair Witch"
"385008";"Blair Witch: Oculus Quest Edition"
"385012";"Blasphemous"
"385024";"Blast 'Em Bunnies"
"385028";"Blast 'Em Bunnies: All Skin and Arena Bundle"
"385020";"Blast Brawl 2"
"385068";"Blast Zone! Tournament"
"385032";"Blaster Master Zero"
"385040";"Blaster Master Zero 2"
"385044";"Blaster Master Zero 2 - Classic Edition"
"385048";"Blaster Master Zero 3"
"385036";"Blaster Master Zero Classic Edition"
"385052";"Blaster Master Zero Trilogy"
"385056";"Blasters of the Universe"
"385060";"Blastful"
"385064";"Blasting Agent - Ultimate Edition"
"385080";"BlazBlue - Cross Tag Battle"
"385072";"BlazBlue: Central Fiction"
"385076";"BlazBlue: Chrono Phantasma Extend"
"385092";"Blaze and the Monster Machines: Axle City Racers"
"385096";"BlazeRush"
"385100";"Blazing Chrome"
"385108";"Bleed"
"385112";"Bleed 2"
"385116";"Bleed Complete Bundle"
"385120";"Bleep Bloop"
"385124";"Bless Unleashed"
"385128";"Blightbound"
"385132";"Blind"
"385144";"Blind Men"
"385148";"Blind Postman"
"385152";"Blind Spot"
"385136";"Blindfold"
